"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"31003128413","301","Blair","3","Queensland",0.7762
"31003128414","301","Blair","3","Queensland",0.2937
"31003128415","301","Blair","3","Queensland",0.6338
"31003128416","301","Blair","3","Queensland",0.117
"31003128417","301","Blair","3","Queensland",5.5037
"31003128418","301","Blair","3","Queensland",0.1177
"31003128419","301","Blair","3","Queensland",1.2767
"31003128420","301","Blair","3","Queensland",0.1757
"31003128501","301","Blair","3","Queensland",0.2081
"31003128502","301","Blair","3","Queensland",0.1413
"31003128503","301","Blair","3","Queensland",0.1572
"31003128504","301","Blair","3","Queensland",3.7695
"31003128505","301","Blair","3","Queensland",0.3481
"31003128506","301","Blair","3","Queensland",0.9966
"31003128507","301","Blair","3","Queensland",0.4813
"31003128508","301","Blair","3","Queensland",1.0391
"31003128509","301","Blair","3","Queensland",0.2178
"31003128510","301","Blair","3","Queensland",0.5231
"31003128511","301","Blair","3","Queensland",0.971
"31003128512","301","Blair","3","Queensland",0.105
"31003128513","301","Blair","3","Queensland",0.2597
"31003128514","301","Blair","3","Queensland",0.1478
"31003128601","301","Blair","3","Queensland",0.4075
"31003128602","301","Blair","3","Queensland",0.7158
"31003128603","301","Blair","3","Queensland",0.2877
"31003128604","301","Blair","3","Queensland",0.1785
"31003128605","301","Blair","3","Queensland",0.188
"31003128606","301","Blair","3","Queensland",0.1972
"31003128607","301","Blair","3","Queensland",0.2212
"31003128608","301","Blair","3","Queensland",0.492
"31003128609","301","Blair","3","Queensland",0.7379
"31003128611","301","Blair","3","Queensland",0.2785
"31003128612","301","Blair","3","Queensland",0.4494
"31003128613","301","Blair","3","Queensland",0.2941
"31003128614","301","Blair","3","Queensland",0.8382
"31003128615","301","Blair","3","Queensland",0.3464
"31003128616","301","Blair","3","Queensland",0.3115
"31003128617","301","Blair","3","Queensland",0.2766
"31003128618","301","Blair","3","Queensland",0.2959
"31003128619","301","Blair","3","Queensland",0.304
"31003128620","301","Blair","3","Queensland",0.2771
"31003128621","301","Blair","3","Queensland",0.2435
"31003128622","301","Blair","3","Queensland",0.5302
"31003128701","301","Blair","3","Queensland",0.1817
"31003128702","301","Blair","3","Queensland",0.2893
"31003128703","301","Blair","3","Queensland",0.2129
"31003128704","301","Blair","3","Queensland",0.3218
"31003128705","301","Blair","3","Queensland",0.1897
"31003128706","301","Blair","3","Queensland",0.2118
"31003128707","301","Blair","3","Queensland",0.1247
"31003128708","301","Blair","3","Queensland",0.1548
"31003128709","301","Blair","3","Queensland",0.1124
"31003128710","301","Blair","3","Queensland",0.1211
"31003128711","301","Blair","3","Queensland",0.1537
"31003128712","301","Blair","3","Queensland",0.1949
"31003128713","301","Blair","3","Queensland",0.3199
"31003128714","301","Blair","3","Queensland",0.1891
"31003128715","301","Blair","3","Queensland",0.2323
"31003128716","301","Blair","3","Queensland",0.3617
"31003128717","301","Blair","3","Queensland",0.2293
"31003128718","301","Blair","3","Queensland",0.1763
"31003128719","301","Blair","3","Queensland",0.1613
"31003128720","301","Blair","3","Queensland",1.2507
"31003128721","301","Blair","3","Queensland",0.5039
"31003128722","301","Blair","3","Queensland",0.5223
"31003128723","301","Blair","3","Queensland",0.3067
"31003128724","301","Blair","3","Queensland",0.2769
"31003128725","301","Blair","3","Queensland",0.2062
"31003128726","301","Blair","3","Queensland",0.162
"31003128727","301","Blair","3","Queensland",0.3911
"31003128728","301","Blair","3","Queensland",0.2493
"31003128729","301","Blair","3","Queensland",0.3321
"31003128730","301","Blair","3","Queensland",0.3095
"31003128731","301","Blair","3","Queensland",0.1088
"31003128732","301","Blair","3","Queensland",0.2565
"31003128733","301","Blair","3","Queensland",0.2574
"31003128734","301","Blair","3","Queensland",0.3068
"31003128735","301","Blair","3","Queensland",0.1571
"31003128736","301","Blair","3","Queensland",0.1888
"31003128737","301","Blair","3","Queensland",0.1508
"31003128738","301","Blair","3","Queensland",0.1697
"31003128739","301","Blair","3","Queensland",0.1812
"31003128740","301","Blair","3","Queensland",0.3104
"31003128741","301","Blair","3","Queensland",0.2037
"31003128742","301","Blair","3","Queensland",0.1403
"31003128743","301","Blair","3","Queensland",0.1209
"31003128744","301","Blair","3","Queensland",0.1423
"31003128745","301","Blair","3","Queensland",0.142
"31003128746","301","Blair","3","Queensland",0.1952
"31003128801","301","Blair","3","Queensland",0.7662
"31003128802","301","Blair","3","Queensland",1.1947
"31003128803","301","Blair","3","Queensland",0.5023
"31003128804","301","Blair","3","Queensland",1.036
"31003128805","301","Blair","3","Queensland",5.407
"31003128806","301","Blair","3","Queensland",0.9533
"31003128807","301","Blair","3","Queensland",13.5849
"31003128808","301","Blair","3","Queensland",22.3292
"31003128809","301","Blair","3","Queensland",1.8068
"31003128810","301","Blair","3","Queensland",1.7051
"31003128811","301","Blair","3","Queensland",15.9041
"31003128901","301","Blair","3","Queensland",0.6179
"31003128902","301","Blair","3","Queensland",0.9526
"31003128903","301","Blair","3","Queensland",0.6315
"31003128904","301","Blair","3","Queensland",1.548
"31003128905","301","Blair","3","Queensland",0.4245
"31003128906","301","Blair","3","Queensland",4.3242
"31003128907","301","Blair","3","Queensland",3.5208
"31003128908","301","Blair","3","Queensland",1.5867
"31003128909","301","Blair","3","Queensland",1.0649
"31003128910","301","Blair","3","Queensland",1.0085
"31003128911","301","Blair","3","Queensland",2.285
"31003128912","301","Blair","3","Queensland",1.2491
"31003129101","301","Blair","3","Queensland",0.6142
"31003129102","301","Blair","3","Queensland",0.284
"31003129103","301","Blair","3","Queensland",0.2369
"31003129104","301","Blair","3","Queensland",0.3234
"31003129105","301","Blair","3","Queensland",0.2587
"31003129106","301","Blair","3","Queensland",0.205
"31003129107","301","Blair","3","Queensland",0.8339
"31003129108","301","Blair","3","Queensland",4.9673
"31003129109","301","Blair","3","Queensland",6.9424
"31003129110","301","Blair","3","Queensland",0.2866
"31003129111","301","Blair","3","Queensland",0.381
"31003129112","301","Blair","3","Queensland",0.3401
"31003129113","301","Blair","3","Queensland",1.5279
"31003129114","301","Blair","3","Queensland",0.4772
"31003129115","301","Blair","3","Queensland",0.5403
"31003129116","301","Blair","3","Queensland",0.3873
"31003129117","301","Blair","3","Queensland",1.6176
"31003129201","301","Blair","3","Queensland",1.7727
"31003129202","301","Blair","3","Queensland",0.6856
"31003129203","301","Blair","3","Queensland",0.1292
"31003129204","301","Blair","3","Queensland",0.2573
"31003129205","301","Blair","3","Queensland",0.3912
"31003129206","301","Blair","3","Queensland",0.1368
"31003129207","301","Blair","3","Queensland",0.1461
"31003129208","301","Blair","3","Queensland",2.04
"31003129209","301","Blair","3","Queensland",0.3737
"31003129210","301","Blair","3","Queensland",0.4044
"31003129211","301","Blair","3","Queensland",0.2688
"31003129212","301","Blair","3","Queensland",0.5685
"31003129213","301","Blair","3","Queensland",0.1351
"31003129214","301","Blair","3","Queensland",0.3639
"31003129215","301","Blair","3","Queensland",0.14
"31003129216","301","Blair","3","Queensland",0.2807
"31003129217","301","Blair","3","Queensland",0.1374
"31003129218","301","Blair","3","Queensland",0.1596
"31003129219","301","Blair","3","Queensland",0.9183
"31003129220","301","Blair","3","Queensland",0.2547
"31003129301","301","Blair","3","Queensland",0.1311
"31003129302","301","Blair","3","Queensland",0.1882
"31003129303","301","Blair","3","Queensland",0.1469
"31003129304","301","Blair","3","Queensland",0.1654
"31003129305","301","Blair","3","Queensland",0.2005
"31003129306","301","Blair","3","Queensland",0.2928
"31003129307","301","Blair","3","Queensland",0.1928
"31003129308","301","Blair","3","Queensland",0.1844
"31003129309","301","Blair","3","Queensland",0.4607
"31003129310","301","Blair","3","Queensland",0.1883
"31003129311","301","Blair","3","Queensland",0.2827
"31003129312","301","Blair","3","Queensland",0.2861
"31003129313","301","Blair","3","Queensland",0.108
"31003129314","301","Blair","3","Queensland",0.1828
"31003129315","301","Blair","3","Queensland",0.4469
"31003129316","301","Blair","3","Queensland",0.3572
"31003129317","301","Blair","3","Queensland",0.1421
"31003129318","301","Blair","3","Queensland",0.1356
"31003129319","301","Blair","3","Queensland",0.8591
"31003129320","301","Blair","3","Queensland",0.2137
"31003129321","301","Blair","3","Queensland",0.2452
"31003129322","301","Blair","3","Queensland",0.288
"31003129323","301","Blair","3","Queensland",0.2753
"31003129324","301","Blair","3","Queensland",0.1813
"31003129325","301","Blair","3","Queensland",0.2691
"31003129326","301","Blair","3","Queensland",0.1283
"31003129327","301","Blair","3","Queensland",0.0927
"31003129328","301","Blair","3","Queensland",0.2318
"31003129329","301","Blair","3","Queensland",0.2109
"31003129331","301","Blair","3","Queensland",0.6256
"31003129332","301","Blair","3","Queensland",0.1763
"31003129333","301","Blair","3","Queensland",0.1944
"31003129334","301","Blair","3","Queensland",0.1538
"31003129335","301","Blair","3","Queensland",0.2457
"31003129337","301","Blair","3","Queensland",0.123
"31003129338","301","Blair","3","Queensland",0.1138
"31003129339","301","Blair","3","Queensland",0.161
"31003129340","301","Blair","3","Queensland",0.1233
"31003129341","301","Blair","3","Queensland",0.1439
"31003129401","301","Blair","3","Queensland",0.2105
"31003129402","301","Blair","3","Queensland",0.1642
"31003129403","301","Blair","3","Queensland",2.1437
"31003129404","301","Blair","3","Queensland",112.5885
"31003129405","301","Blair","3","Queensland",12.7137
"31003129406","301","Blair","3","Queensland",0.7826
"31003129407","301","Blair","3","Queensland",1.4659
"31003129408","301","Blair","3","Queensland",0.4968
"31003129501","301","Blair","3","Queensland",0.7291
"31003129502","301","Blair","3","Queensland",0.1764
"31003129503","301","Blair","3","Queensland",4.7102
"31003129504","301","Blair","3","Queensland",0.3075
"31003129505","301","Blair","3","Queensland",0.2294
"31003129506","301","Blair","3","Queensland",0.1717
"31003129507","301","Blair","3","Queensland",0.5017
"31003129508","301","Blair","3","Queensland",0.245
"31003129509","301","Blair","3","Queensland",0.1869
"31003129510","301","Blair","3","Queensland",0.5269
"31004129908","301","Blair","3","Queensland",0.3805
"31004129909","301","Blair","3","Queensland",0.1883
"31004129910","301","Blair","3","Queensland",0.1563
"31004129911","301","Blair","3","Queensland",0.0892
"31004129912","301","Blair","3","Queensland",0.1826
"31004129915","301","Blair","3","Queensland",0.1721
"31004129916","301","Blair","3","Queensland",0.19
"31004129917","301","Blair","3","Queensland",3.1415
"31004129918","301","Blair","3","Queensland",1.0856
"31004129924","301","Blair","3","Queensland",0.1185
"31004129925","301","Blair","3","Queensland",0.1366
"31004129926","301","Blair","3","Queensland",0.1599
"31004130101","301","Blair","3","Queensland",5.9998
"31004130202","301","Blair","3","Queensland",5.239
"31004130206","301","Blair","3","Queensland",4.0395
"31004130207","301","Blair","3","Queensland",0.3546
"31004130208","301","Blair","3","Queensland",1.0942
"31004130209","301","Blair","3","Queensland",0.4473
"31004130210","301","Blair","3","Queensland",0.3569
"31004130212","301","Blair","3","Queensland",1.0868
"31004130215","301","Blair","3","Queensland",0.3147
"31004130216","301","Blair","3","Queensland",0.222
"31004130217","301","Blair","3","Queensland",0.4117
"31004130226","301","Blair","3","Queensland",0.252
"31004130231","301","Blair","3","Queensland",0.2056
"31004130232","301","Blair","3","Queensland",0.328
"31004130233","301","Blair","3","Queensland",0.1593
"31004130234","301","Blair","3","Queensland",0.2869
"31004130235","301","Blair","3","Queensland",0.1791
"31004130236","301","Blair","3","Queensland",0.3769
"31004130237","301","Blair","3","Queensland",0.4726
"31004130238","301","Blair","3","Queensland",0.3194
"31004130403","301","Blair","3","Queensland",0.2811
"31004130405","301","Blair","3","Queensland",9.5672
"31004130417","301","Blair","3","Queensland",3.3214
"31004130422","301","Blair","3","Queensland",0.0608
"31004130425","301","Blair","3","Queensland",0.1675
"31004130427","301","Blair","3","Queensland",0.0862
"31004130429","301","Blair","3","Queensland",0.3641
"31303137001","301","Blair","3","Queensland",0.5113
"31303137002","301","Blair","3","Queensland",0.5671
"31303137003","301","Blair","3","Queensland",1.0598
"31303137004","301","Blair","3","Queensland",20.2997
"31303137005","301","Blair","3","Queensland",164.6429
"31303137006","301","Blair","3","Queensland",107.5824
"31303137007","301","Blair","3","Queensland",86.4793
"31303137008","301","Blair","3","Queensland",75.871
"31303137009","301","Blair","3","Queensland",363.5584
"31303137010","301","Blair","3","Queensland",316.472
"31303137011","301","Blair","3","Queensland",1725.0475
"31303137012","301","Blair","3","Queensland",0.7419
"31303137013","301","Blair","3","Queensland",0.4315
"30101100201","302","Bonner","3","Queensland",2.4601
"30101100202","302","Bonner","3","Queensland",2.083
"30101100203","302","Bonner","3","Queensland",4.5047
"30101100204","302","Bonner","3","Queensland",2.2461
"30101100205","302","Bonner","3","Queensland",1.77
"30101100206","302","Bonner","3","Queensland",5.5843
"30101100207","302","Bonner","3","Queensland",1.0239
"30101100208","302","Bonner","3","Queensland",1.0906
"30101100209","302","Bonner","3","Queensland",1.5721
"30101100210","302","Bonner","3","Queensland",1.5046
"30101100211","302","Bonner","3","Queensland",5.2221
"30101100212","302","Bonner","3","Queensland",0.0827
"30101100213","302","Bonner","3","Queensland",0.1693
"30101100214","302","Bonner","3","Queensland",0.0672
"30101100215","302","Bonner","3","Queensland",0.1965
"30101100216","302","Bonner","3","Queensland",0.1326
"30101100217","302","Bonner","3","Queensland",2.7223
"30101100218","302","Bonner","3","Queensland",0.1377
"30101100219","302","Bonner","3","Queensland",0.2232
"30101100220","302","Bonner","3","Queensland",0.1209
"30101100221","302","Bonner","3","Queensland",0.1933
"30103101401","302","Bonner","3","Queensland",19.9202
"30103101402","302","Bonner","3","Queensland",12.8657
"30103101501","302","Bonner","3","Queensland",0.244
"30103101502","302","Bonner","3","Queensland",0.2494
"30103101503","302","Bonner","3","Queensland",0.133
"30103101504","302","Bonner","3","Queensland",0.1486
"30103101505","302","Bonner","3","Queensland",0.1849
"30103101506","302","Bonner","3","Queensland",0.1018
"30103101507","302","Bonner","3","Queensland",0.0678
"30103101508","302","Bonner","3","Queensland",0.2032
"30103101509","302","Bonner","3","Queensland",0.1566
"30103101510","302","Bonner","3","Queensland",0.1208
"30103101511","302","Bonner","3","Queensland",0.7383
"30103101512","302","Bonner","3","Queensland",0.1633
"30103101513","302","Bonner","3","Queensland",0.1063
"30103101514","302","Bonner","3","Queensland",0.2923
"30103101515","302","Bonner","3","Queensland",0.1751
"30103101516","302","Bonner","3","Queensland",0.4558
"30103101517","302","Bonner","3","Queensland",0.3247
"30103101518","302","Bonner","3","Queensland",0.135
"30103101519","302","Bonner","3","Queensland",0.198
"30103101601","302","Bonner","3","Queensland",0.5223
"30103101602","302","Bonner","3","Queensland",0.2623
"30103101603","302","Bonner","3","Queensland",0.3365
"30103101604","302","Bonner","3","Queensland",0.1639
"30103101605","302","Bonner","3","Queensland",0.575
"30103101606","302","Bonner","3","Queensland",0.2798
"30103101607","302","Bonner","3","Queensland",0.1534
"30103101608","302","Bonner","3","Queensland",0.095
"30103101609","302","Bonner","3","Queensland",0.1522
"30103101610","302","Bonner","3","Queensland",0.1537
"30103101611","302","Bonner","3","Queensland",0.1312
"30103101612","302","Bonner","3","Queensland",0.1533
"30103101613","302","Bonner","3","Queensland",0.2006
"30103101614","302","Bonner","3","Queensland",0.0959
"30103101615","302","Bonner","3","Queensland",0.1711
"30103101616","302","Bonner","3","Queensland",0.111
"30103101617","302","Bonner","3","Queensland",0.1648
"30103101618","302","Bonner","3","Queensland",0.1809
"30103101619","302","Bonner","3","Queensland",0.1986
"30103101620","302","Bonner","3","Queensland",0.162
"30103101621","302","Bonner","3","Queensland",0.116
"30103101622","302","Bonner","3","Queensland",0.1708
"30103101623","302","Bonner","3","Queensland",0.1577
"30103101624","302","Bonner","3","Queensland",0.1975
"30103101701","302","Bonner","3","Queensland",6.7327
"30103101706","302","Bonner","3","Queensland",0.0805
"30103101707","302","Bonner","3","Queensland",0.2305
"30103101708","302","Bonner","3","Queensland",0.1103
"30103101709","302","Bonner","3","Queensland",0.1187
"30103101710","302","Bonner","3","Queensland",0.1965
"30103101711","302","Bonner","3","Queensland",0.2797
"30103101801","302","Bonner","3","Queensland",0.2136
"30103101802","302","Bonner","3","Queensland",1.0984
"30103101803","302","Bonner","3","Queensland",0.1205
"30103101804","302","Bonner","3","Queensland",0.738
"30103101805","302","Bonner","3","Queensland",0.4006
"30103101806","302","Bonner","3","Queensland",0.4618
"30103101807","302","Bonner","3","Queensland",0.1662
"30103101808","302","Bonner","3","Queensland",0.1453
"30103101809","302","Bonner","3","Queensland",0.1365
"30103101810","302","Bonner","3","Queensland",0.1091
"30103101811","302","Bonner","3","Queensland",0.232
"30103101812","302","Bonner","3","Queensland",0.2311
"30103101813","302","Bonner","3","Queensland",0.1435
"30103101814","302","Bonner","3","Queensland",0.2023
"30103101815","302","Bonner","3","Queensland",0.1425
"30103101816","302","Bonner","3","Queensland",0.1036
"30103101817","302","Bonner","3","Queensland",0.0678
"30103101818","302","Bonner","3","Queensland",1.4657
"30103101819","302","Bonner","3","Queensland",0.166
"30103101820","302","Bonner","3","Queensland",0.1024
"30103101821","302","Bonner","3","Queensland",0.3618
"30103101822","302","Bonner","3","Queensland",0.0785
"30103101823","302","Bonner","3","Queensland",1.4758
"30103101824","302","Bonner","3","Queensland",0.5633
"30103101904","302","Bonner","3","Queensland",0.2237
"30103101905","302","Bonner","3","Queensland",0.1049
"30103101906","302","Bonner","3","Queensland",0.1253
"30103101908","302","Bonner","3","Queensland",0.1049
"30103101909","302","Bonner","3","Queensland",0.1322
"30103101910","302","Bonner","3","Queensland",0.1152
"30103101912","302","Bonner","3","Queensland",0.6844
"30103101913","302","Bonner","3","Queensland",1.0516
"30103101914","302","Bonner","3","Queensland",0.0922
"30103101915","302","Bonner","3","Queensland",0.2604
"30103101916","302","Bonner","3","Queensland",0.2104
"30103101917","302","Bonner","3","Queensland",0.1064
"30103101918","302","Bonner","3","Queensland",0.3773
"30103101919","302","Bonner","3","Queensland",0.1657
"30103101920","302","Bonner","3","Queensland",0.1299
"30103101921","302","Bonner","3","Queensland",0.1714
"30103101922","302","Bonner","3","Queensland",0.1495
"30103101923","302","Bonner","3","Queensland",0.2269
"30103101924","302","Bonner","3","Queensland",0.5272
"30103101925","302","Bonner","3","Queensland",0.2367
"30103102001","302","Bonner","3","Queensland",0.1573
"30103102002","302","Bonner","3","Queensland",0.1869
"30103102003","302","Bonner","3","Queensland",0.1289
"30103102004","302","Bonner","3","Queensland",0.193
"30103102005","302","Bonner","3","Queensland",0.2778
"30103102006","302","Bonner","3","Queensland",0.2511
"30103102007","302","Bonner","3","Queensland",0.1135
"30103102008","302","Bonner","3","Queensland",0.2661
"30103102009","302","Bonner","3","Queensland",0.1517
"30103102010","302","Bonner","3","Queensland",0.1738
"30103102011","302","Bonner","3","Queensland",0.112
"30103102012","302","Bonner","3","Queensland",0.2658
"30103102013","302","Bonner","3","Queensland",0.4289
"30103102014","302","Bonner","3","Queensland",0.2338
"30103102015","302","Bonner","3","Queensland",0.1289
"30103102016","302","Bonner","3","Queensland",0.1403
"30103102017","302","Bonner","3","Queensland",0.2106
"30103102018","302","Bonner","3","Queensland",0.0921
"30103102019","302","Bonner","3","Queensland",0.4134
"30103102020","302","Bonner","3","Queensland",0.1796
"30103102021","302","Bonner","3","Queensland",0.1399
"30103102022","302","Bonner","3","Queensland",0.196
"30103102023","302","Bonner","3","Queensland",0.12
"30103102024","302","Bonner","3","Queensland",0.2521
"30103102025","302","Bonner","3","Queensland",0.2516
"30103102026","302","Bonner","3","Queensland",0.209
"30103102027","302","Bonner","3","Queensland",0.2589
"30103102028","302","Bonner","3","Queensland",0.16
"30103102029","302","Bonner","3","Queensland",0.2894
"30103102030","302","Bonner","3","Queensland",0.15
"30103102101","302","Bonner","3","Queensland",0.1494
"30103102102","302","Bonner","3","Queensland",0.1579
"30103102103","302","Bonner","3","Queensland",0.1748
"30103102104","302","Bonner","3","Queensland",0.409
"30103102105","302","Bonner","3","Queensland",0.1123
"30103102106","302","Bonner","3","Queensland",0.0914
"30103102107","302","Bonner","3","Queensland",0.3675
"30103102108","302","Bonner","3","Queensland",0.3799
"30103102109","302","Bonner","3","Queensland",0.1557
"30103102110","302","Bonner","3","Queensland",0.1094
"30103102111","302","Bonner","3","Queensland",0.1282
"30103102112","302","Bonner","3","Queensland",2.2042
"30103102113","302","Bonner","3","Queensland",0.1419
"30103102114","302","Bonner","3","Queensland",0.2535
"30103102115","302","Bonner","3","Queensland",0.1639
"30103102116","302","Bonner","3","Queensland",0.1558
"30103102117","302","Bonner","3","Queensland",0.0823
"30103102118","302","Bonner","3","Queensland",0.1625
"30103102119","302","Bonner","3","Queensland",0.1214
"30103102120","302","Bonner","3","Queensland",0.1434
"30103102121","302","Bonner","3","Queensland",0.0693
"30103102122","302","Bonner","3","Queensland",0.0904
"30103102124","302","Bonner","3","Queensland",0.334
"30103102125","302","Bonner","3","Queensland",0.1273
"30103102126","302","Bonner","3","Queensland",0.1079
"30103102127","302","Bonner","3","Queensland",1.2418
"30103102128","302","Bonner","3","Queensland",0.106
"30103102129","302","Bonner","3","Queensland",0.935
"30103102130","302","Bonner","3","Queensland",0.2017
"30103102131","302","Bonner","3","Queensland",0.1106
"30103102132","302","Bonner","3","Queensland",0.196
"30103102133","302","Bonner","3","Queensland",0.1946
"30103102134","302","Bonner","3","Queensland",0.0727
"30103102135","302","Bonner","3","Queensland",0.8306
"30103102136","302","Bonner","3","Queensland",0.0802
"30103102137","302","Bonner","3","Queensland",1.2139
"30103102138","302","Bonner","3","Queensland",0.4492
"30103102139","302","Bonner","3","Queensland",0.1403
"30103102140","302","Bonner","3","Queensland",0.1084
"30301104801","302","Bonner","3","Queensland",1.5191
"30301104813","302","Bonner","3","Queensland",0.2835
"30301104901","302","Bonner","3","Queensland",0.1198
"30301104902","302","Bonner","3","Queensland",0.4499
"30301104913","302","Bonner","3","Queensland",0.1799
"30301104914","302","Bonner","3","Queensland",0.2999
"30301104922","302","Bonner","3","Queensland",0.2378
"30301104923","302","Bonner","3","Queensland",0.1611
"30301104924","302","Bonner","3","Queensland",0.185
"30301105101","302","Bonner","3","Queensland",0.1043
"30301105102","302","Bonner","3","Queensland",0.2951
"30301105103","302","Bonner","3","Queensland",0.1827
"30301105104","302","Bonner","3","Queensland",0.1455
"30301105105","302","Bonner","3","Queensland",0.1263
"30301105106","302","Bonner","3","Queensland",0.8564
"30301105107","302","Bonner","3","Queensland",0.1075
"30301105108","302","Bonner","3","Queensland",0.1997
"30301105109","302","Bonner","3","Queensland",0.1276
"30301105110","302","Bonner","3","Queensland",0.1848
"30301105111","302","Bonner","3","Queensland",0.086
"30301105112","302","Bonner","3","Queensland",0.1058
"30301105113","302","Bonner","3","Queensland",0.3109
"30301105114","302","Bonner","3","Queensland",0.1461
"30301105115","302","Bonner","3","Queensland",0.3919
"30301105116","302","Bonner","3","Queensland",0.0966
"30301105117","302","Bonner","3","Queensland",0.1231
"30301105118","302","Bonner","3","Queensland",0.8128
"30301105119","302","Bonner","3","Queensland",0.2456
"30301105120","302","Bonner","3","Queensland",0.11
"30301105121","302","Bonner","3","Queensland",0.2419
"30301105122","302","Bonner","3","Queensland",0.1094
"30301105123","302","Bonner","3","Queensland",0.0921
"30301105124","302","Bonner","3","Queensland",0.114
"30301105125","302","Bonner","3","Queensland",0.1879
"30301105126","302","Bonner","3","Queensland",0.3861
"30301105127","302","Bonner","3","Queensland",0.1707
"30301105128","302","Bonner","3","Queensland",0.1848
"30301105129","302","Bonner","3","Queensland",1.1806
"30301105130","302","Bonner","3","Queensland",0.0835
"30301105131","302","Bonner","3","Queensland",0.2338
"30301105133","302","Bonner","3","Queensland",0.6294
"30301105134","302","Bonner","3","Queensland",0.1368
"30301105135","302","Bonner","3","Queensland",0.1405
"30301105136","302","Bonner","3","Queensland",0.0857
"30301105137","302","Bonner","3","Queensland",0.2616
"30301105138","302","Bonner","3","Queensland",0.2882
"30301105139","302","Bonner","3","Queensland",0.1943
"30301105140","302","Bonner","3","Queensland",0.1412
"30301105141","302","Bonner","3","Queensland",0.1402
"30301105142","302","Bonner","3","Queensland",0.2305
"30301105143","302","Bonner","3","Queensland",0.2043
"30302105701","302","Bonner","3","Queensland",0.2846
"30302105702","302","Bonner","3","Queensland",0.1067
"30302105708","302","Bonner","3","Queensland",0.1406
"30302105709","302","Bonner","3","Queensland",0.1724
"30302105710","302","Bonner","3","Queensland",0.1171
"30302105711","302","Bonner","3","Queensland",0.095
"30302105712","302","Bonner","3","Queensland",0.1655
"30302105713","302","Bonner","3","Queensland",0.2477
"30302105714","302","Bonner","3","Queensland",0.1831
"30302105715","302","Bonner","3","Queensland",0.0853
"30302105716","302","Bonner","3","Queensland",0.1074
"30303106010","302","Bonner","3","Queensland",0.2368
"30303106011","302","Bonner","3","Queensland",0.1701
"30303106013","302","Bonner","3","Queensland",0.1887
"30303106029","302","Bonner","3","Queensland",0.2826
"30303106030","302","Bonner","3","Queensland",0.1437
"30303106031","302","Bonner","3","Queensland",0.2924
"30303106034","302","Bonner","3","Queensland",0.124
"30303106042","302","Bonner","3","Queensland",0.17
"30303106201","302","Bonner","3","Queensland",0.6885
"30303106202","302","Bonner","3","Queensland",0.1252
"30303106203","302","Bonner","3","Queensland",0.1592
"30303106204","302","Bonner","3","Queensland",0.1658
"30303106205","302","Bonner","3","Queensland",0.1719
"30303106206","302","Bonner","3","Queensland",0.1741
"30303106207","302","Bonner","3","Queensland",0.2
"30303106208","302","Bonner","3","Queensland",0.1268
"30303106209","302","Bonner","3","Queensland",0.0758
"30303106210","302","Bonner","3","Queensland",0.1076
"30303106211","302","Bonner","3","Queensland",0.1354
"30303106212","302","Bonner","3","Queensland",0.1021
"30303106213","302","Bonner","3","Queensland",0.1786
"30303106214","302","Bonner","3","Queensland",0.0777
"30303106215","302","Bonner","3","Queensland",0.1468
"30303106216","302","Bonner","3","Queensland",0.1202
"30303106217","302","Bonner","3","Queensland",0.1451
"30303106218","302","Bonner","3","Queensland",0.1254
"30303106219","302","Bonner","3","Queensland",0.1867
"30303106220","302","Bonner","3","Queensland",0.193
"30303106221","302","Bonner","3","Queensland",0.6615
"30303106222","302","Bonner","3","Queensland",1.2414
"30303106305","302","Bonner","3","Queensland",0.242
"30303106306","302","Bonner","3","Queensland",0.1884
"30303106307","302","Bonner","3","Queensland",0.1747
"30303106311","302","Bonner","3","Queensland",0.1357
"30303106312","302","Bonner","3","Queensland",0.128
"30303106313","302","Bonner","3","Queensland",0.1417
"30303106314","302","Bonner","3","Queensland",0.2605
"30303106315","302","Bonner","3","Queensland",0.1549
"30303106316","302","Bonner","3","Queensland",0.2564
"30303106317","302","Bonner","3","Queensland",0.1206
"30303106318","302","Bonner","3","Queensland",0.1713
"30303106319","302","Bonner","3","Queensland",0.2047
"30303106320","302","Bonner","3","Queensland",0.1522
"30303106321","302","Bonner","3","Queensland",0.1955
"30303106322","302","Bonner","3","Queensland",0.2279
"30303106323","302","Bonner","3","Queensland",0.2389
"30303106324","302","Bonner","3","Queensland",1.5493
"30303106325","302","Bonner","3","Queensland",0.209
"30303106326","302","Bonner","3","Queensland",0.1392
"30303106328","302","Bonner","3","Queensland",0.0996
"30303106329","302","Bonner","3","Queensland",0.1908
"30303106331","302","Bonner","3","Queensland",0.0912
"30303106332","302","Bonner","3","Queensland",0.1271
"30303106333","302","Bonner","3","Queensland",0.1266
"30303106334","302","Bonner","3","Queensland",0.1073
"30303106336","302","Bonner","3","Queensland",0.061
"30303106338","302","Bonner","3","Queensland",0.08
"30303106339","302","Bonner","3","Queensland",0.1449
"30303106340","302","Bonner","3","Queensland",0.1278
"30303106401","302","Bonner","3","Queensland",12.951
"30303106402","302","Bonner","3","Queensland",11.4045
"30303106403","302","Bonner","3","Queensland",6.4322
"30303106404","302","Bonner","3","Queensland",0.2517
"30303106406","302","Bonner","3","Queensland",0.1058
